id,device_id,temperature,humidity,light_level,voltage,timestamp,received_at
1192,SENSOR_001,27.01,48.48,851,4.14,2025-11-25 08:52:29,2025-11-25T11:52:29.525349
1193,SENSOR_002,20.95,56.57,939,3.22,2025-11-25 08:52:29,2025-11-25T11:52:29.530480
1194,SENSOR_003,23.67,42.89,897,3.52,2025-11-25 08:52:29,2025-11-25T11:52:29.536231
1195,SENSOR_001,25.98,48.85,630,3.8,2025-11-25 08:52:39,2025-11-25T11:52:39.559392
1196,SENSOR_002,25.49,69.2,502,3.36,2025-11-25 08:52:39,2025-11-25T11:52:39.564163
1197,SENSOR_003,22.75,68.74,497,3.73,2025-11-25 08:52:39,2025-11-25T11:52:39.570246
1198,SENSOR_001,19.71,44.37,788,4.04,2025-11-25 08:52:49,2025-11-25T11:52:49.586254
1199,SENSOR_002,25.71,70.06,636,4.16,2025-11-25 08:52:49,2025-11-25T11:52:49.611120
1200,SENSOR_003,22.34,70.34,286,3.83,2025-11-25 08:52:49,2025-11-25T11:52:49.616745
1201,SENSOR_001,21.85,61.54,952,4.18,2025-11-25 08:52:59,2025-11-25T11:52:59.643821
1202,SENSOR_002,20.25,76.29,552,3.39,2025-11-25 08:52:59,2025-11-25T11:52:59.667841
1203,SENSOR_003,21.39,67.99,808,3.55,2025-11-25 08:52:59,2025-11-25T11:52:59.673333
1204,SENSOR_001,23.93,69.0,392,4.18,2025-11-25 08:53:09,2025-11-25T11:53:09.695189
1205,SENSOR_002,23.85,44.99,289,3.32,2025-11-25 08:53:09,2025-11-25T11:53:09.712384
1206,SENSOR_003,21.46,67.5,683,3.77,2025-11-25 08:53:09,2025-11-25T11:53:09.717555
1207,SENSOR_001,21.61,64.83,794,3.32,2025-11-25 08:53:19,2025-11-25T11:53:19.735145
1208,SENSOR_002,21.57,59.26,530,4.02,2025-11-25 08:53:19,2025-11-25T11:53:19.740968
1209,SENSOR_003,24.08,70.19,753,3.81,2025-11-25 08:53:19,2025-11-25T11:53:19.746689
1210,SENSOR_001,22.79,57.71,406,3.27,2025-11-25 08:53:29,2025-11-25T11:53:29.775911
1211,SENSOR_002,24.48,52.4,585,3.89,2025-11-25 08:53:29,2025-11-25T11:53:29.781146
1212,SENSOR_003,24.08,65.56,674,3.71,2025-11-25 08:53:29,2025-11-25T11:53:29.786084
1213,SENSOR_001,18.7,75.22,387,4.14,2025-11-25 08:53:39,2025-11-25T11:53:39.813429
1214,SENSOR_002,24.69,54.54,673,4.18,2025-11-25 08:53:39,2025-11-25T11:53:39.819138
1215,SENSOR_003,22.39,50.0,239,3.38,2025-11-25 08:53:39,2025-11-25T11:53:39.824868
1216,SENSOR_001,26.95,54.35,515,3.22,2025-11-25 08:53:49,2025-11-25T11:53:49.847777
1217,SENSOR_002,27.57,61.13,772,3.92,2025-11-25 08:53:49,2025-11-25T11:53:49.870251
1218,SENSOR_003,18.96,59.14,840,3.57,2025-11-25 08:53:49,2025-11-25T11:53:49.875538
1219,SENSOR_001,22.1,75.64,111,4.09,2025-11-25 08:53:59,2025-11-25T11:53:59.891514
1220,SENSOR_002,20.8,68.76,565,4.08,2025-11-25 08:53:59,2025-11-25T11:53:59.896658
1221,SENSOR_003,26.51,52.13,244,4.07,2025-11-25 08:53:59,2025-11-25T11:53:59.902320
1222,SENSOR_001,18.5,43.02,915,3.59,2025-11-25 08:54:09,2025-11-25T11:54:09.928702
1223,SENSOR_002,19.66,77.69,909,3.77,2025-11-25 08:54:09,2025-11-25T11:54:09.934537
1224,SENSOR_003,24.42,40.9,749,3.41,2025-11-25 08:54:09,2025-11-25T11:54:09.939908
1225,SENSOR_001,27.88,58.5,746,3.65,2025-11-25 08:54:19,2025-11-25T11:54:19.966262
1226,SENSOR_002,24.16,72.89,502,3.4,2025-11-25 08:54:19,2025-11-25T11:54:19.973239
1227,SENSOR_003,24.73,48.55,350,3.95,2025-11-25 08:54:19,2025-11-25T11:54:19.978932
1228,SENSOR_001,27.76,80.23,645,4.01,2025-11-25 08:54:29,2025-11-25T11:54:30.000628
1229,SENSOR_002,19.87,46.91,799,3.77,2025-11-25 08:54:30,2025-11-25T11:54:30.007007
1230,SENSOR_003,24.66,70.15,971,3.24,2025-11-25 08:54:30,2025-11-25T11:54:30.012689
1231,SENSOR_001,21.97,42.01,589,3.95,2025-11-25 08:54:40,2025-11-25T11:54:40.028990
1232,SENSOR_002,26.31,52.47,816,3.21,2025-11-25 08:54:40,2025-11-25T11:54:40.034592
1233,SENSOR_003,19.54,64.76,394,3.94,2025-11-25 08:54:40,2025-11-25T11:54:40.040400
1234,SENSOR_001,19.04,67.28,623,3.9,2025-11-25 08:54:50,2025-11-25T11:54:50.065654
1235,SENSOR_002,18.85,50.95,691,3.42,2025-11-25 08:54:50,2025-11-25T11:54:50.070573
1236,SENSOR_003,24.71,62.62,640,3.47,2025-11-25 08:54:50,2025-11-25T11:54:50.076783
1237,SENSOR_001,23.31,67.63,824,3.43,2025-11-25 08:55:00,2025-11-25T11:55:00.102786
1238,SENSOR_002,20.28,46.1,702,3.49,2025-11-25 08:55:00,2025-11-25T11:55:00.107918
1239,SENSOR_003,23.96,54.81,651,3.68,2025-11-25 08:55:00,2025-11-25T11:55:00.112458
1240,SENSOR_001,23.58,72.87,978,3.36,2025-11-25 08:55:10,2025-11-25T11:55:10.139175
1241,SENSOR_002,25.42,50.74,877,3.48,2025-11-25 08:55:10,2025-11-25T11:55:10.155491
1242,SENSOR_003,18.21,66.53,180,3.27,2025-11-25 08:55:10,2025-11-25T11:55:10.160868
1243,SENSOR_001,24.63,38.57,685,3.33,2025-11-25 08:55:20,2025-11-25T11:55:20.176183
1244,SENSOR_002,19.51,66.61,273,3.46,2025-11-25 08:55:20,2025-11-25T11:55:20.184181
1245,SENSOR_003,20.09,69.01,591,3.76,2025-11-25 08:55:20,2025-11-25T11:55:20.190288
1246,SENSOR_001,20.29,61.43,280,3.54,2025-11-25 08:55:30,2025-11-25T11:55:30.218349
1247,SENSOR_002,23.04,68.53,558,3.74,2025-11-25 08:55:30,2025-11-25T11:55:30.223550
1248,SENSOR_003,19.11,54.49,730,3.93,2025-11-25 08:55:30,2025-11-25T11:55:30.229076
1249,SENSOR_001,19.88,77.94,198,3.21,2025-11-25 08:55:40,2025-11-25T11:55:40.255576
1250,SENSOR_002,25.83,75.95,516,3.33,2025-11-25 08:55:40,2025-11-25T11:55:40.260791
1251,SENSOR_003,21.48,44.79,149,3.63,2025-11-25 08:55:40,2025-11-25T11:55:40.266817
1252,SENSOR_001,27.43,80.78,786,3.89,2025-11-25 08:55:50,2025-11-25T11:55:50.293290
1253,SENSOR_002,27.4,77.86,918,3.24,2025-11-25 08:55:50,2025-11-25T11:55:50.298691
1254,SENSOR_003,27.11,62.95,744,3.9,2025-11-25 08:55:50,2025-11-25T11:55:50.303661
1255,SENSOR_001,19.6,45.17,846,3.39,2025-11-25 08:56:00,2025-11-25T11:56:00.318322
1256,SENSOR_002,24.65,61.14,573,3.69,2025-11-25 08:56:00,2025-11-25T11:56:00.323347
1257,SENSOR_003,23.71,50.88,446,3.38,2025-11-25 08:56:00,2025-11-25T11:56:00.329121
1258,SENSOR_001,27.47,42.18,954,3.75,2025-11-25 08:56:10,2025-11-25T11:56:10.355391
1259,SENSOR_002,24.06,56.47,824,3.51,2025-11-25 08:56:10,2025-11-25T11:56:10.360419
1260,SENSOR_003,21.57,70.15,415,3.56,2025-11-25 08:56:10,2025-11-25T11:56:10.366676
1261,SENSOR_001,18.9,69.06,452,3.33,2025-11-25 08:56:20,2025-11-25T11:56:20.391843
1262,SENSOR_002,21.11,75.59,259,3.25,2025-11-25 08:56:20,2025-11-25T11:56:20.416071
1263,SENSOR_003,21.5,45.79,180,3.6,2025-11-25 08:56:20,2025-11-25T11:56:20.421982
1264,SENSOR_001,18.45,73.92,786,4.05,2025-11-25 08:56:30,2025-11-25T11:56:30.442379
1265,SENSOR_002,21.3,58.07,929,4.06,2025-11-25 08:56:30,2025-11-25T11:56:30.448412
1266,SENSOR_003,18.63,66.19,162,3.39,2025-11-25 08:56:30,2025-11-25T11:56:30.455526
1267,SENSOR_001,21.95,50.22,153,3.68,2025-11-25 08:56:40,2025-11-25T11:56:40.473594
1268,SENSOR_002,22.31,61.45,198,4.19,2025-11-25 08:56:40,2025-11-25T11:56:40.479195
1269,SENSOR_003,25.81,68.96,835,4.17,2025-11-25 08:56:40,2025-11-25T11:56:40.485188
1270,SENSOR_001,19.02,52.42,139,3.93,2025-11-25 08:56:50,2025-11-25T11:56:50.510342
1271,SENSOR_002,25.98,42.22,934,3.53,2025-11-25 08:56:50,2025-11-25T11:56:50.527685
1272,SENSOR_003,19.89,62.46,398,4.05,2025-11-25 08:56:50,2025-11-25T11:56:50.543134
1273,SENSOR_001,20.14,67.37,782,4.13,2025-11-25 08:57:00,2025-11-25T11:57:00.567138
1274,SENSOR_002,26.54,39.83,732,3.93,2025-11-25 08:57:00,2025-11-25T11:57:00.572146
1275,SENSOR_003,27.85,61.13,917,3.6,2025-11-25 08:57:00,2025-11-25T11:57:00.576987
1276,SENSOR_001,22.9,48.05,173,3.26,2025-11-25 08:57:10,2025-11-25T11:57:10.606774
1277,SENSOR_002,18.47,69.87,374,3.31,2025-11-25 08:57:10,2025-11-25T11:57:10.611921
1278,SENSOR_003,26.28,70.5,484,3.54,2025-11-25 08:57:10,2025-11-25T11:57:10.617650
1279,SENSOR_001,19.03,61.9,955,4.11,2025-11-25 08:57:20,2025-11-25T11:57:20.645915
1280,SENSOR_002,23.71,48.08,337,3.5,2025-11-25 08:57:20,2025-11-25T11:57:20.652431
1281,SENSOR_003,26.49,69.76,954,3.82,2025-11-25 08:57:20,2025-11-25T11:57:20.658418
1282,SENSOR_001,18.24,53.43,768,3.41,2025-11-25 08:57:30,2025-11-25T11:57:30.682500
1283,SENSOR_002,19.13,50.41,719,3.29,2025-11-25 08:57:30,2025-11-25T11:57:30.687561
1284,SENSOR_003,21.64,62.27,784,3.64,2025-11-25 08:57:30,2025-11-25T11:57:30.692251
1285,SENSOR_001,27.77,44.8,757,3.94,2025-11-25 08:57:40,2025-11-25T11:57:40.706212
1286,SENSOR_002,19.96,63.58,835,3.51,2025-11-25 08:57:40,2025-11-25T11:57:40.732644
1287,SENSOR_003,25.39,53.88,660,4.04,2025-11-25 08:57:40,2025-11-25T11:57:40.738026
1288,SENSOR_001,20.44,60.73,700,3.31,2025-11-25 08:57:50,2025-11-25T11:57:50.761297
1289,SENSOR_002,26.69,72.98,545,3.36,2025-11-25 08:57:50,2025-11-25T11:57:50.766672
1290,SENSOR_003,25.22,80.9,875,4.02,2025-11-25 08:57:50,2025-11-25T11:57:50.784979
1291,SENSOR_001,23.19,75.96,393,3.85,2025-11-25 08:58:00,2025-11-25T11:58:00.813996
1292,SENSOR_002,23.78,80.47,579,3.78,2025-11-25 08:58:00,2025-11-25T11:58:00.818932
1293,SENSOR_003,21.02,62.63,299,3.7,2025-11-25 08:58:00,2025-11-25T11:58:00.824701
1294,SENSOR_001,25.43,75.5,358,3.31,2025-11-25 08:58:10,2025-11-25T11:58:10.838824
1295,SENSOR_002,22.14,43.02,362,3.38,2025-11-25 08:58:10,2025-11-25T11:58:10.844620
1296,SENSOR_003,23.6,50.5,687,3.31,2025-11-25 08:58:10,2025-11-25T11:58:10.849585
1297,SENSOR_001,23.7,70.92,147,3.82,2025-11-25 08:58:20,2025-11-25T11:58:20.864647
1298,SENSOR_002,27.8,55.17,264,3.71,2025-11-25 08:58:20,2025-11-25T11:58:20.871577
1299,SENSOR_003,27.17,73.93,986,4.03,2025-11-25 08:58:20,2025-11-25T11:58:20.877280
1300,SENSOR_001,19.85,68.92,629,4.0,2025-11-25 08:58:30,2025-11-25T11:58:30.900743
1301,SENSOR_002,18.22,59.75,745,3.58,2025-11-25 08:58:30,2025-11-25T11:58:30.906317
1302,SENSOR_003,22.83,49.85,337,3.72,2025-11-25 08:58:30,2025-11-25T11:58:30.911237
1303,SENSOR_001,26.92,66.0,356,3.76,2025-11-25 08:58:40,2025-11-25T11:58:40.934940
1304,SENSOR_002,18.85,68.59,160,4.04,2025-11-25 08:58:40,2025-11-25T11:58:40.941178
1305,SENSOR_003,20.38,49.12,635,3.23,2025-11-25 08:58:40,2025-11-25T11:58:40.947361
1306,SENSOR_001,24.18,74.07,520,3.33,2025-11-25 08:58:50,2025-11-25T11:58:50.963106
1307,SENSOR_002,27.51,50.79,538,3.35,2025-11-25 08:58:50,2025-11-25T11:58:50.968374
1308,SENSOR_003,27.27,48.65,182,3.32,2025-11-25 08:58:50,2025-11-25T11:58:50.974381
1309,SENSOR_001,21.35,64.78,178,4.07,2025-11-25 08:59:00,2025-11-25T11:59:00.989370
1310,SENSOR_002,24.27,68.51,563,4.16,2025-11-25 08:59:00,2025-11-25T11:59:00.994590
1311,SENSOR_003,20.53,61.09,961,3.99,2025-11-25 08:59:00,2025-11-25T11:59:00.999527
1312,SENSOR_001,19.98,74.14,462,3.94,2025-11-25 08:59:11,2025-11-25T11:59:11.020476
1313,SENSOR_002,19.23,67.85,264,3.92,2025-11-25 08:59:11,2025-11-25T11:59:11.026036
1314,SENSOR_003,23.97,63.89,829,3.92,2025-11-25 08:59:11,2025-11-25T11:59:11.031423
1315,SENSOR_001,20.09,78.52,499,3.45,2025-11-25 08:59:21,2025-11-25T11:59:21.050890
1316,SENSOR_002,19.28,69.28,926,3.73,2025-11-25 08:59:21,2025-11-25T11:59:21.057312
1317,SENSOR_003,21.32,58.45,448,4.06,2025-11-25 08:59:21,2025-11-25T11:59:21.063033
1318,SENSOR_001,25.74,43.66,210,3.89,2025-11-25 08:59:31,2025-11-25T11:59:31.088750
1319,SENSOR_002,19.9,63.71,269,4.18,2025-11-25 08:59:31,2025-11-25T11:59:31.094248
1320,SENSOR_003,28.23,52.05,687,3.97,2025-11-25 08:59:31,2025-11-25T11:59:31.122658
1321,SENSOR_001,20.93,44.79,211,3.34,2025-11-25 08:59:41,2025-11-25T11:59:41.127974
1322,SENSOR_002,23.51,78.31,130,4.03,2025-11-25 08:59:41,2025-11-25T11:59:41.133261
1323,SENSOR_003,20.07,76.63,605,3.27,2025-11-25 08:59:41,2025-11-25T11:59:41.139250
1324,SENSOR_001,21.3,69.04,246,3.22,2025-11-25 08:59:51,2025-11-25T11:59:51.165535
1325,SENSOR_002,18.87,73.54,549,3.23,2025-11-25 08:59:51,2025-11-25T11:59:51.171716
1326,SENSOR_003,18.44,60.91,156,3.55,2025-11-25 08:59:51,2025-11-25T11:59:51.178391
1327,SENSOR_001,20.31,42.55,334,3.82,2025-11-25 09:00:01,2025-11-25T12:00:01.204728
1328,SENSOR_002,19.0,68.85,139,4.15,2025-11-25 09:00:01,2025-11-25T12:00:01.210857
1329,SENSOR_003,24.7,77.29,858,4.09,2025-11-25 09:00:01,2025-11-25T12:00:01.216882
1330,SENSOR_001,22.15,47.0,121,3.75,2025-11-25 09:00:11,2025-11-25T12:00:11.241453
1331,SENSOR_002,23.82,57.81,712,4.15,2025-11-25 09:00:11,2025-11-25T12:00:11.265013
1332,SENSOR_003,26.04,64.53,656,3.53,2025-11-25 09:00:11,2025-11-25T12:00:11.270471
1333,SENSOR_001,19.82,58.43,732,3.43,2025-11-25 09:00:21,2025-11-25T12:00:21.284214
1334,SENSOR_002,24.21,68.22,611,3.75,2025-11-25 09:00:21,2025-11-25T12:00:21.291170
1335,SENSOR_003,27.66,56.29,708,3.38,2025-11-25 09:00:21,2025-11-25T12:00:21.297461
1336,SENSOR_001,26.06,58.25,554,3.94,2025-11-25 09:00:31,2025-11-25T12:00:31.322828
1337,SENSOR_002,18.84,78.46,828,3.52,2025-11-25 09:00:31,2025-11-25T12:00:31.328507
1338,SENSOR_003,21.69,69.14,262,3.8,2025-11-25 09:00:31,2025-11-25T12:00:31.334229
1339,SENSOR_001,24.48,50.8,337,3.35,2025-11-25 09:00:41,2025-11-25T12:00:41.354392
1340,SENSOR_002,21.02,78.46,903,3.28,2025-11-25 09:00:41,2025-11-25T12:00:41.360272
1341,SENSOR_003,18.45,77.07,148,3.94,2025-11-25 09:00:41,2025-11-25T12:00:41.366313
1342,SENSOR_001,18.47,69.37,499,3.62,2025-11-25 09:00:51,2025-11-25T12:00:51.387732
1343,SENSOR_002,23.04,62.23,199,3.75,2025-11-25 09:00:51,2025-11-25T12:00:51.393238
1344,SENSOR_003,18.12,56.85,105,3.91,2025-11-25 09:00:51,2025-11-25T12:00:51.399316
1345,SENSOR_001,24.89,67.59,555,3.88,2025-11-25 09:01:01,2025-11-25T12:01:01.420820
1346,SENSOR_002,20.72,45.3,927,4.01,2025-11-25 09:01:01,2025-11-25T12:01:01.426157
1347,SENSOR_003,20.83,55.72,864,3.36,2025-11-25 09:01:01,2025-11-25T12:01:01.432063
1348,SENSOR_001,23.05,76.33,255,3.58,2025-11-25 09:01:11,2025-11-25T12:01:11.460747
1349,SENSOR_002,20.04,44.96,232,3.86,2025-11-25 09:01:11,2025-11-25T12:01:11.466508
1350,SENSOR_003,23.7,43.25,566,4.08,2025-11-25 09:01:11,2025-11-25T12:01:11.471371
1351,SENSOR_001,23.29,59.79,632,3.26,2025-11-25 09:01:21,2025-11-25T12:01:21.485150
1352,SENSOR_002,23.57,54.15,513,3.53,2025-11-25 09:01:21,2025-11-25T12:01:21.491577
1353,SENSOR_003,25.64,46.1,950,3.95,2025-11-25 09:01:21,2025-11-25T12:01:21.498251
1354,SENSOR_001,26.45,56.93,433,3.78,2025-11-25 09:01:31,2025-11-25T12:01:31.523567
1355,SENSOR_002,25.39,51.36,601,3.58,2025-11-25 09:01:31,2025-11-25T12:01:31.529012
1356,SENSOR_003,27.04,56.74,348,3.39,2025-11-25 09:01:31,2025-11-25T12:01:31.539196
1357,SENSOR_001,21.77,52.57,286,3.42,2025-11-25 09:01:41,2025-11-25T12:01:41.562663
1358,SENSOR_002,18.73,40.28,494,4.07,2025-11-25 09:01:41,2025-11-25T12:01:41.567981
1359,SENSOR_003,22.96,69.13,931,4.13,2025-11-25 09:01:41,2025-11-25T12:01:41.573624
1360,SENSOR_001,24.97,47.56,965,3.26,2025-11-25 09:01:51,2025-11-25T12:01:51.602859
1361,SENSOR_002,24.49,76.97,361,3.3,2025-11-25 09:01:51,2025-11-25T12:01:51.609230
1362,SENSOR_003,21.08,65.44,446,3.67,2025-11-25 09:01:51,2025-11-25T12:01:51.615081
1363,SENSOR_001,20.87,53.57,403,3.41,2025-11-25 09:02:01,2025-11-25T12:02:01.641557
1364,SENSOR_002,18.23,57.03,874,3.49,2025-11-25 09:02:01,2025-11-25T12:02:01.667938
1365,SENSOR_003,20.93,74.83,825,4.1,2025-11-25 09:02:01,2025-11-25T12:02:01.672784
1366,SENSOR_001,26.37,73.45,516,3.9,2025-11-25 09:02:11,2025-11-25T12:02:11.696077
1367,SENSOR_002,23.22,57.04,999,3.25,2025-11-25 09:02:11,2025-11-25T12:02:11.701489
1368,SENSOR_003,22.03,57.43,305,3.35,2025-11-25 09:02:11,2025-11-25T12:02:11.719289
1369,SENSOR_001,20.07,67.55,809,3.89,2025-11-25 09:02:21,2025-11-25T12:02:21.737127
1370,SENSOR_002,22.06,67.6,311,3.41,2025-11-25 09:02:21,2025-11-25T12:02:21.753591
1371,SENSOR_003,20.16,43.78,632,4.01,2025-11-25 09:02:21,2025-11-25T12:02:21.758828
1372,SENSOR_001,18.25,57.8,308,3.98,2025-11-25 09:02:31,2025-11-25T12:02:31.774867
1373,SENSOR_002,21.25,69.04,555,3.42,2025-11-25 09:02:31,2025-11-25T12:02:31.779919
1374,SENSOR_003,18.93,59.45,664,3.99,2025-11-25 09:02:31,2025-11-25T12:02:31.784818
1375,SENSOR_001,21.91,71.08,546,3.46,2025-11-25 09:02:41,2025-11-25T12:02:41.813510
1376,SENSOR_002,24.51,80.25,558,4.11,2025-11-25 09:02:41,2025-11-25T12:02:41.834639
1377,SENSOR_003,26.86,73.5,436,3.71,2025-11-25 09:02:41,2025-11-25T12:02:41.840524
1378,SENSOR_001,21.72,49.73,524,3.98,2025-11-25 09:02:51,2025-11-25T12:02:51.869598
1379,SENSOR_002,26.48,76.42,583,3.94,2025-11-25 09:02:51,2025-11-25T12:02:51.875670
1380,SENSOR_003,26.73,45.55,755,4.08,2025-11-25 09:02:51,2025-11-25T12:02:51.881076
1381,SENSOR_001,24.52,54.98,246,3.51,2025-11-25 09:03:01,2025-11-25T12:03:01.905609
1382,SENSOR_002,26.9,65.75,371,3.46,2025-11-25 09:03:01,2025-11-25T12:03:01.910467
1383,SENSOR_003,26.21,42.9,227,4.13,2025-11-25 09:03:01,2025-11-25T12:03:01.915377
1384,SENSOR_001,21.32,80.2,258,3.31,2025-11-25 09:03:11,2025-11-25T12:03:11.929783
1385,SENSOR_002,21.02,57.73,410,4.03,2025-11-25 09:03:11,2025-11-25T12:03:11.934712
1386,SENSOR_003,24.91,72.34,404,3.28,2025-11-25 09:03:11,2025-11-25T12:03:11.939499
1387,SENSOR_001,27.65,70.86,547,3.28,2025-11-25 09:03:21,2025-11-25T12:03:21.969290
1388,SENSOR_002,21.17,63.66,206,4.19,2025-11-25 09:03:21,2025-11-25T12:03:21.976270
1389,SENSOR_003,23.37,69.8,848,4.19,2025-11-25 09:03:21,2025-11-25T12:03:21.983072
1390,SENSOR_001,18.74,53.7,381,4.12,2025-11-25 09:03:32,2025-11-25T12:03:32.009363
1391,SENSOR_002,24.69,66.87,838,3.51,2025-11-25 09:03:32,2025-11-25T12:03:32.013987
1392,SENSOR_003,27.55,42.76,352,3.3,2025-11-25 09:03:32,2025-11-25T12:03:32.018534
1393,SENSOR_001,21.7,62.86,418,3.21,2025-11-25 09:03:42,2025-11-25T12:03:42.032624
1394,SENSOR_002,21.59,50.11,655,3.4,2025-11-25 09:03:42,2025-11-25T12:03:42.038636
1395,SENSOR_003,20.78,57.32,332,4.02,2025-11-25 09:03:42,2025-11-25T12:03:42.044706
1396,SENSOR_001,24.51,41.38,140,3.71,2025-11-25 09:03:52,2025-11-25T12:03:52.070666
1397,SENSOR_002,19.29,71.12,826,3.87,2025-11-25 09:03:52,2025-11-25T12:03:52.075852
1398,SENSOR_003,26.14,78.19,216,3.82,2025-11-25 09:03:52,2025-11-25T12:03:52.081425
1399,SENSOR_001,18.61,78.07,189,4.2,2025-11-25 09:04:02,2025-11-25T12:04:02.107752
1400,SENSOR_002,24.49,43.83,444,3.81,2025-11-25 09:04:02,2025-11-25T12:04:02.113146
1401,SENSOR_003,24.06,72.97,623,3.37,2025-11-25 09:04:02,2025-11-25T12:04:02.119036
1402,SENSOR_001,20.58,51.11,260,3.86,2025-11-25 09:04:12,2025-11-25T12:04:12.133328
1403,SENSOR_002,26.42,77.96,534,3.79,2025-11-25 09:04:12,2025-11-25T12:04:12.138328
1404,SENSOR_003,22.95,69.38,275,3.53,2025-11-25 09:04:12,2025-11-25T12:04:12.143466
1405,SENSOR_001,24.43,42.02,346,4.12,2025-11-25 09:04:22,2025-11-25T12:04:22.158193
1406,SENSOR_002,18.35,59.68,326,4.15,2025-11-25 09:04:22,2025-11-25T12:04:22.175318
1407,SENSOR_003,22.24,64.72,237,3.28,2025-11-25 09:04:22,2025-11-25T12:04:22.181457
1408,SENSOR_001,25.43,42.56,178,3.36,2025-11-25 09:04:32,2025-11-25T12:04:32.208725
1409,SENSOR_002,22.24,65.95,618,3.38,2025-11-25 09:04:32,2025-11-25T12:04:32.225811
1410,SENSOR_003,19.75,50.2,993,3.91,2025-11-25 09:04:32,2025-11-25T12:04:32.230904
1411,SENSOR_001,21.38,76.69,862,3.68,2025-11-25 09:04:42,2025-11-25T12:04:42.259226
1412,SENSOR_002,19.27,53.38,871,4.18,2025-11-25 09:04:42,2025-11-25T12:04:42.264522
1413,SENSOR_003,20.37,43.56,157,3.53,2025-11-25 09:04:42,2025-11-25T12:04:42.269654
1414,SENSOR_001,28.16,54.16,388,4.19,2025-11-25 09:04:52,2025-11-25T12:04:52.284382
1415,SENSOR_002,27.49,42.34,591,3.85,2025-11-25 09:04:52,2025-11-25T12:04:52.289360
1416,SENSOR_003,26.78,78.27,291,3.48,2025-11-25 09:04:52,2025-11-25T12:04:52.293778
1417,SENSOR_001,24.56,58.37,974,3.6,2025-11-25 09:05:02,2025-11-25T12:05:02.321816
1418,SENSOR_002,20.98,81.65,440,3.76,2025-11-25 09:05:02,2025-11-25T12:05:02.327839
1419,SENSOR_003,25.66,43.65,369,3.64,2025-11-25 09:05:02,2025-11-25T12:05:02.334386
1420,SENSOR_001,27.5,42.02,901,3.32,2025-11-25 09:05:12,2025-11-25T12:05:12.358146
1421,SENSOR_002,19.44,45.13,530,3.99,2025-11-25 09:05:12,2025-11-25T12:05:12.383609
1422,SENSOR_003,26.58,68.64,477,3.61,2025-11-25 09:05:12,2025-11-25T12:05:12.388828
1423,SENSOR_001,23.8,50.5,519,3.69,2025-11-25 09:05:22,2025-11-25T12:05:22.412085
1424,SENSOR_002,19.75,55.56,305,3.53,2025-11-25 09:05:22,2025-11-25T12:05:22.418327
1425,SENSOR_003,26.3,51.86,869,3.78,2025-11-25 09:05:22,2025-11-25T12:05:22.423496
1426,SENSOR_001,25.32,62.93,243,3.4,2025-11-25 09:05:32,2025-11-25T12:05:32.437244
1427,SENSOR_002,25.08,62.43,321,4.03,2025-11-25 09:05:32,2025-11-25T12:05:32.442484
1428,SENSOR_003,21.86,55.61,744,3.44,2025-11-25 09:05:32,2025-11-25T12:05:32.447780
1429,SENSOR_001,19.31,65.69,288,3.39,2025-11-25 09:05:42,2025-11-25T12:05:42.476780
1430,SENSOR_002,24.44,75.8,435,3.96,2025-11-25 09:05:42,2025-11-25T12:05:42.501040
1431,SENSOR_003,23.1,50.98,927,3.49,2025-11-25 09:05:42,2025-11-25T12:05:42.505539
1432,SENSOR_001,20.3,49.69,525,3.5,2025-11-25 09:05:52,2025-11-25T12:05:52.527238
1433,SENSOR_002,28.06,58.57,307,3.22,2025-11-25 09:05:52,2025-11-25T12:05:52.532594
1434,SENSOR_003,22.53,66.69,775,3.74,2025-11-25 09:05:52,2025-11-25T12:05:52.538544
1435,SENSOR_001,25.28,77.87,143,3.21,2025-11-25 09:06:02,2025-11-25T12:06:02.566432
1436,SENSOR_002,26.13,42.42,207,3.63,2025-11-25 09:06:02,2025-11-25T12:06:02.571633
1437,SENSOR_003,25.04,74.63,604,3.48,2025-11-25 09:06:02,2025-11-25T12:06:02.577539
1438,SENSOR_001,19.44,51.36,978,4.05,2025-11-25 09:06:12,2025-11-25T12:06:12.591600
1439,SENSOR_002,20.25,49.38,986,3.29,2025-11-25 09:06:12,2025-11-25T12:06:12.596358
1440,SENSOR_003,20.19,48.71,925,4.07,2025-11-25 09:06:12,2025-11-25T12:06:12.601759
1441,SENSOR_001,20.29,40.98,292,3.3,2025-11-25 09:06:22,2025-11-25T12:06:22.631226
1442,SENSOR_002,18.87,58.07,114,4.02,2025-11-25 09:06:22,2025-11-25T12:06:22.651940
1443,SENSOR_003,25.34,72.03,579,3.99,2025-11-25 09:06:22,2025-11-25T12:06:22.657980
1444,SENSOR_001,24.96,52.03,824,3.61,2025-11-25 09:06:32,2025-11-25T12:06:32.685131
1445,SENSOR_002,27.37,69.24,240,4.14,2025-11-25 09:06:32,2025-11-25T12:06:32.690181
1446,SENSOR_003,21.77,50.17,280,3.83,2025-11-25 09:06:32,2025-11-25T12:06:32.696148
1447,SENSOR_001,23.08,48.84,837,3.68,2025-11-25 09:06:42,2025-11-25T12:06:42.711460
1448,SENSOR_002,22.25,80.77,230,4.04,2025-11-25 09:06:42,2025-11-25T12:06:42.716748
1449,SENSOR_003,26.94,66.35,306,3.76,2025-11-25 09:06:42,2025-11-25T12:06:42.722741
